name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
1 Goodwins Court: 10 year Georgian restoration,https://programme.openhouse.org.uk/listings/12592,"Built between 1690-1720, No. 1 Goodwin's Court celebrates 300 years of existence with the completion of its painstaking 10-year restoration. Part of a row of Grade II* Listed buildings within Covent Garden’s Conservation Area, it is a rare survivor of a building type reflecting the conditions of London's Georgian working classes. Goodwins Court was the inspiration for Harry Potter's Diagon Alley.","1 Goodwins Court, Covent Garden",51.51089,-0.12689,10:00:00,17:00:00,Yes,No
1 Waterlow Court,https://programme.openhouse.org.uk/listings/12542,Grade 2 star listed arts and crafts gem  designed by Baillie-Scott,"Flat 1 Waterlow Court, Heath Close, NW11 7DT",51.57321,-0.18874,14:00:00,16:00:00,Yes,No
1.20 Oxo Tower Wharf,https://programme.openhouse.org.uk/listings/8766,"Unit 1.20 is one of 25 workshop and retail units in Oxo Tower Wharf and overlooks the courtyard towards the Bargehouse building from the first floor walkway. It is a multi-purpose space used as a workshop, showroom and teaching space.","Unit 1.20, The Courtyard, Oxo Tower Wharf, SE1 9PH",51.50846,-0.10827,10:00:00,17:00:00,Yes,No
11 Hungerford Road,https://programme.openhouse.org.uk/listings/12639,"Victorian Tardis
The original house dates from 1864 but was completely redeveloped in 1984 fine tuned in 1993 and in 2023 by three different architects. Double height and open interiors contrast with a Victorian facade","11 Hungerford Road, N7 9LA",51.55154,-0.12282,12:00:00,17:00:00,No,
33 Buchanan Gardens,https://programme.openhouse.org.uk/listings/11892,A characterful residential family home. The architecture and design was created in collaboration with Studio 1 Architecture/Studio Fuse (practice has featured on Grand Designs) and Designer Decoresidence whose founder resides in the property.,"33 Buchanan Gardens, NW10 5AD",51.5341549,-0.2277966,10:00:00,13:00:00,No,
"80 Mallard Place, Twickenham",https://programme.openhouse.org.uk/listings/11885,This is a beautiful house in Eric Lyons' last SPAN development from 1982,"80 Mallard Place, Twickenham, TW1 4SR",51.4359876,-0.3291416,12:00:00,18:00:00,No,
81 Columbia Road,https://programme.openhouse.org.uk/listings/12567,Step into the historic charm of 81 Columbia Road Flower Market in East London.  This iconic Victorian terraced house functions as a live/work space for a local artist who has focussed on photographs of London architecture and life.,"81 Columbia Road, E2 7RG",51.5297,-0.0691,10:00:00,17:00:00,No,
8a Belsize Court Garages,https://programme.openhouse.org.uk/listings/5794,"Originally a late 19C coachman's living quarters and stable, this mews house combines an award-winning architect's studio and a spacious light-filled maisonette after a 2-phase carbon-reducing retrofit.","8a Belsize Court Garages, NW3 5AJ",51.5500659,-0.1709004,10:30:00,13:00:00,No,
A Ruskinian Walk Through Shared Heritage,https://programme.openhouse.org.uk/listings/4686,"Ruskinian walk from RIBA award-winning Chiswick Business Park, Gunnersbury Triangle Nature Reserve through South Acton Estate, birthplace of artist Patrick Caulfield; Woodlands Park Ice House; to home of William Willett, initiator of Daylight Saving Time","Building 3, Chiswick Business Park, 566 Chiswick High Road, W4 5YA",51.4930625,-0.2747704,14:00:00,16:00:00,Yes,No
A tale of two cities - two takes on modernist housing,https://programme.openhouse.org.uk/listings/12792,"Join this walking tour to discover how post-war architects and planners re-imagined the future of housing. See first hand the highly experimental output of London councils, including the low-rise flow of the Alexandra and Ainsworth Estate designed by Neave Brown and the high-rise monolith Trellick Tower by  Erno Goldfinger. This walk is not about housing pre-fixed by ‘public’, ‘social’, ‘council’ or ‘local’ – but the concept of housing itself.","Meet: outside South Hampstead Station 156 Loudoun Road, NW8 0DJ",51.54129,-0.17906,10:00:00,13:00:00,Yes,No
